ANY,ACTIVITAT,IPCC_SECTOR,IPCC_DIVISIO,IPCC_CLASSE,IPCC_SUBCLASSE,NOM_SECTOR,NOM_DIVISIO,NOM_CLASSE,NOM_SUBCLASSE,CONTAMINANT,UNITATS,CO2EQ,EMISSIO GAS
2000,3B22,3,B,2,2,Agricultura,Gestió de fems,Emissions de N2O,Bestiar oví,N2O,Gg,1.12,0
2001,3B22,3,B,2,2,Agricultura,Gestió de fems,Emissions de N2O,Bestiar oví,N2O,Gg,1.83,0.01
2002,3B22,3,B,2,2,Agricultura,Gestió de fems,Emissions de N2O,Bestiar oví,N2O,Gg,1.5,0.01
2003,3B22,3,B,2,2,Agricultura,Gestió de fems,Emissions de N2O,Bestiar oví,N2O,Gg,0.94,0
2004,3B22,3,B,2,2,Agricultura,Gestió de fems,Emissions de N2O,Bestiar oví,N2O,Gg,0.92,0
2005,3B22,3,B,2,2,Agricultura,Gestió de fems,Emissions de N2O,Bestiar oví,N2O,Gg,1.14,0
2006,3B22,3,B,2,2,Agricultura,Gestió de fems,Emissions de N2O,Bestiar oví,N2O,Gg,0.99,0
2007,3B22,3,B,2,2,Agricultura,Gestió de fems,Emissions de N2O,Bestiar oví,N2O,Gg,0.86,0
2008,3B22,3,B,2,2,Agricultura,Gestió de fems,Emissions de N2O,Bestiar oví,N2O,Gg,1.27,0
2009,3B22,3,B,2,2,Agricultura,Gestió de fems,Emissions de N2O,Bestiar oví,N2O,Gg,1.38,0.01
2010,3B22,3,B,2,2,Agricultura,Gestió de fems,Emissions de N2O,Bestiar oví,N2O,Gg,0.49,0
2011,3B22,3,B,2,2,Agricultura,Gestió de fems,Emissions de N2O,Bestiar oví,N2O,Gg,0.64,0
2012,3B22,3,B,2,2,Agricultura,Gestió de fems,Emissions de N2O,Bestiar oví,N2O,Gg,0.65,0
2013,3B22,3,B,2,2,Agricultura,Gestió de fems,Emissions de N2O,Bestiar oví,N2O,Gg,0.56,0
2014,3B22,3,B,2,2,Agricultura,Gestió de fems,Emissions de N2O,Bestiar oví,N2O,Gg,0.66,0
2015,3B22,3,B,2,2,Agricultura,Gestió de fems,Emissions de N2O,Bestiar oví,N2O,Gg,0.7,0
2016,3B22,3,B,2,2,Agricultura,Gestió de fems,Emissions de N2O,Bestiar oví,N2O,Gg,0.7,0
2017,3B22,3,B,2,2,Agricultura,Gestió de fems,Emissions de N2O,Bestiar oví,N2O,Gg,0.69,0
2018,3B22,3,B,2,2,Agricultura,Gestió de fems,Emissions de N2O,Bestiar oví,N2O,Gg,0.79,0
2019,3B22,3,B,2,2,Agricultura,Gestió de fems,Emissions de N2O,Bestiar oví,N2O,Gg,0.76,0
2020,3B22,3,B,2,2,Agricultura,Gestió de fems,Emissions de N2O,Bestiar oví,N2O,Gg,0.75,0
2021,3B22,3,B,2,2,Agricultura,Gestió de fems,Emissions de N2O,Bestiar oví,N2O,Gg,0.75,0
1990,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,56.32,0.21
1991,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,51.73,0.2
1992,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,55.85,0.21
1993,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,58.55,0.22
1994,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,54.85,0.21
1995,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,53.69,0.2
1996,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,57,0.22
1997,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,54.05,0.2
1998,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,58.62,0.22
1999,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,64.07,0.24
2000,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,71.9,0.27
2001,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,69.2,0.26
2002,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,68.77,0.26
2003,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,68.74,0.26
2004,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,70.13,0.26
2005,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,70.84,0.27
2006,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,58.62,0.22
2007,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,58.85,0.22
2008,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,59.01,0.22
2009,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,59.81,0.23
2010,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,57.87,0.22
2011,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,61.26,0.23
2012,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,61.09,0.23
2013,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,58.86,0.22
2014,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,61.87,0.23
2015,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,65.25,0.25
2016,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,66.06,0.25
2017,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,65.46,0.25
2018,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,65.32,0.25
2019,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,65.57,0.25
2020,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,67.23,0.25
2021,3B23,3,B,2,3,Agricultura,Gestió de fems,Emissions de N2O,Bestiar porcí,N2O,Gg,62.8,0.24
1990,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,87.85,0.33
1991,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,100.02,0.38
1992,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,105.1,0.4
1993,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,115.2,0.43
1994,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,119.24,0.45
1995,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,133.16,0.5
1996,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,142.21,0.54
1997,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,127.81,0.48
1998,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,117.38,0.44
1999,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,116.87,0.44
2000,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,114.19,0.43
2001,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,120.78,0.46
2002,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,122.17,0.46
2003,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,114,0.43
2004,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,82.32,0.31
2005,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,81.32,0.31
2006,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,77.57,0.29
2007,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,82.02,0.31
2008,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,71.75,0.27
2009,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,72.15,0.27
2010,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,73.93,0.28
2011,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,72.39,0.27
2012,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,70.54,0.27
2013,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,68.51,0.26
2014,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,66.44,0.25
2015,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,62.65,0.24
2016,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,59.72,0.23
2017,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,57.85,0.22
2018,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,57.25,0.22
2019,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,53.61,0.2
2020,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,53.02,0.2
2021,3B24,3,B,2,4,Agricultura,Gestió de fems,Emissions de N2O,Altre bestiar,N2O,Gg,54.68,0.21
1990,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,176.23,0.67
1991,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,175.28,0.66
1992,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,183.07,0.69
1993,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,185.27,0.7
1994,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,183.21,0.69
1995,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,187.96,0.71
1996,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,198.72,0.75
1997,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,198.19,0.75
1998,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,199.09,0.75
1999,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,204.76,0.77
2000,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,214.89,0.81
2001,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,221.91,0.84
2002,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,215.72,0.81
2003,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,210.06,0.79
2004,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,194.96,0.74
2005,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,187.57,0.71
2006,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,173.55,0.65
2007,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,181.81,0.69
2008,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,161.12,0.61
2009,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,156.66,0.59
2010,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,156.77,0.59
2011,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,160.95,0.61
2012,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,158.63,0.6
2013,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,152.58,0.58
2014,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,155.18,0.59
2015,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,154.48,0.58
2016,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,156.09,0.59
2017,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,155.35,0.59
2018,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,158.66,0.6
2019,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,155.93,0.59
2020,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,153.83,0.58
2021,3B25,3,B,2,5,Agricultura,Gestió de fems,Emissions de N2O,Emissions indirectes de N2O,N2O,Gg,161.16,0.61
1990,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,111.27,3.97
1991,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,114.01,4.07
1992,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,125.19,4.47
1993,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,119.48,4.27
1994,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,114.01,4.07
1995,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,125.2,4.47
1996,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,120.03,4.29
1997,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,119.76,4.28
1998,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,120.83,4.32
1999,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,120.03,4.29
2000,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,117.87,4.21
2001,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,117.9,4.21
2002,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,118.59,4.24
2003,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,119.31,4.26
2004,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,120.21,4.29
2005,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,119.89,4.28
2006,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,119.94,4.28
2007,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,119.81,4.28
2008,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,118.34,4.23
2009,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,119.03,4.25
2010,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,118.22,4.22
2011,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,117.31,4.19
2012,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,116.09,4.15
2013,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,116.08,4.15
2014,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,115.47,4.12
2015,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,116.82,4.17
2016,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,116.11,4.15
2017,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,114.37,4.08
2018,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,116.38,4.16
2019,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,116.21,4.15
2020,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,116.77,4.17
2021,3C11,3,C,1,1,Agricultura,Cultiu d'arròs,De regadiu,Contínuament inundat,CH4,Gg,116.77,4.17
1990,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,104.61,0.39
1991,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,105.14,0.4
1992,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,81.05,0.31
1993,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,64.02,0.24
1994,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,96.81,0.37
1995,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,69.3,0.26
1996,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,116.55,0.44
1997,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,91.44,0.35
1998,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,108.79,0.41
1999,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,112.04,0.42
2000,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,126.16,0.48
2001,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,95.76,0.36
2002,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,68.1,0.26
2003,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,115.97,0.44
2004,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,85.32,0.32
2005,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,46.79,0.18
2006,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,87.48,0.33
2007,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,74.28,0.28
2008,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,49.37,0.19
2009,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,72.25,0.27
2010,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,71.6,0.27
2011,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,43.56,0.16
2012,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,37.92,0.14
2013,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,66.72,0.25
2014,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,92.61,0.35
2015,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,91.21,0.34
2016,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,68.86,0.26
2017,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,99.76,0.38
2018,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,94.63,0.36
2019,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,89.84,0.34
2020,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,117.29,0.44
2021,3D11,3,D,1,1,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants sintètics,N2O,Gg,113.18,0.43
1990,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,168.76,0.64
1991,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,165.82,0.63
1992,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,171.97,0.65
1993,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,178.79,0.67
1994,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,175.64,0.66
1995,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,183.99,0.69
1996,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,194.3,0.73
1997,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,189.43,0.71
1998,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,191.24,0.72
1999,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,200.19,0.76
2000,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,204.93,0.77
2001,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,209.93,0.79
2002,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,207.09,0.78
2003,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,203.56,0.77
2004,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,190.87,0.72
2005,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,189.03,0.71
2006,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,169.01,0.64
2007,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,180.9,0.68
2008,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,169.77,0.64
2009,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,161.78,0.61
2010,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,168.21,0.63
2011,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,171.57,0.65
2012,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,170.07,0.64
2013,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,165.57,0.62
2014,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,169.07,0.64
2015,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,173.14,0.65
2016,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,174.01,0.66
2017,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,178.16,0.67
2018,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,180.66,0.68
2019,3D12,3,D,1,2,Agricultura,Sòls agrícoles,Emissions directes de N2O,Fertilitzants orgànics,N2O,Gg,178.52,0.67
